title,video_len,views,date_time,video_link,thumbnail_link
Webinar - The future of ethical hacking in India | GeekWeek Special,1:02:21,4K views,Streamed 1 year ago,https://www.youtube.com/watch?v=NRD_VvA9j6E,https://i.ytimg.com/vi/NRD_VvA9j6E/hqdefault.jpg
Webinar - Myths of Competitive Programming | GeekWeek Special,56:21,9.2K views,Streamed 1 year ago,https://www.youtube.com/watch?v=KVlngV9AjCY,https://i.ytimg.com/vi/KVlngV9AjCY/hqdefault.jpg
Geek Week | 2020 | Coders’ Paradise,0:46,4.9K views,1 year ago,https://www.youtube.com/watch?v=1N_6xyWiphM,https://i.ytimg.com/vi/1N_6xyWiphM/hqdefault.jpg
Introductions to Object Oriented Design and Design Patterns | Live Workshop by GeeksforGeeks - Day 2,1:44:10,5.9K views,Streamed 1 year ago,https://www.youtube.com/watch?v=KXzdFePNV0g,https://i.ytimg.com/vi/KXzdFePNV0g/hqdefault.jpg
Introductions to Object Oriented Design and Design Patterns | Live Workshop by GeeksforGeeks - Day 1,1:50:20,13K views,Streamed 1 year ago,https://www.youtube.com/watch?v=tLqgBkCvhI0,https://i.ytimg.com/vi/tLqgBkCvhI0/hqdefault.jpg
Tips For Coding Interviews | Dos and Don'ts | GeeksforGeeks,7:01,8.4K views,1 year ago,https://www.youtube.com/watch?v=sk7wNajoyKY,https://i.ytimg.com/vi/sk7wNajoyKY/hqdefault.jpg
Triplet Sum in an Array | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,13:46,12K views,1 year ago,https://www.youtube.com/watch?v=o7HykueZVs4,https://i.ytimg.com/vi/o7HykueZVs4/hqdefault.jpg
The Biggest Festival For Programmers !,0:26,36K views,1 year ago,https://www.youtube.com/watch?v=wVD7gPanka4,https://i.ytimg.com/vi/wVD7gPanka4/hqdefault.jpg
Minimum Index Character | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,10:24,2.7K views,1 year ago,https://www.youtube.com/watch?v=6nWWUYNnpXM,https://i.ytimg.com/vi/6nWWUYNnpXM/hqdefault.jpg
Pangram Checking | Data Structures & Algorithms | Programming Tutorials | GeeksforGeeks,8:53,3.9K views,1 year ago,https://www.youtube.com/watch?v=Yv4ARV-Hrow,https://i.ytimg.com/vi/Yv4ARV-Hrow/hqdefault.jpg
Sample Video for the Java Collections Course | GeeksforGeeks,8:39,5.2K views,2 years ago,https://www.youtube.com/watch?v=Tf8vkq-Q9A8,https://i.ytimg.com/vi/Tf8vkq-Q9A8/hqdefault.jpg
Sample Video for SDE Theory Course | GeeksforGeeks,4:38,3.1K views,2 years ago,https://www.youtube.com/watch?v=t83Yah6invc,https://i.ytimg.com/vi/t83Yah6invc/hqdefault.jpg
Sample Video for Object Oriented Design Course  | GeeksforGeeks,3:39,2.2K views,2 years ago,https://www.youtube.com/watch?v=JHZOr_Fg2zk,https://i.ytimg.com/vi/JHZOr_Fg2zk/hqdefault.jpg
Case-Specific Sorting of Strings |Data Structures & Algorithms| Programming Tutorials|GeeksforGeeks,16:56,2.1K views,2 years ago,https://www.youtube.com/watch?v=icb4ydeBN9g,https://i.ytimg.com/vi/icb4ydeBN9g/hqdefault.jpg
Vertical Width of Binary Tree |Data Structures & Algorithms| Programming Tutorials | GeeksforGeeks,15:45,1.7K views,2 years ago,https://www.youtube.com/watch?v=_eCUwPPbZXk,https://i.ytimg.com/vi/_eCUwPPbZXk/hqdefault.jpg
Know Why Big Data Is a Great Career Move? | Free Workshop by GeeksforGeeks,53:36,3.3K views,Streamed 2 years ago,https://www.youtube.com/watch?v=qi2sJoFxeCc,https://i.ytimg.com/vi/qi2sJoFxeCc/hqdefault.jpg
Machine learning and Data science fundamentals | GeeksforGeeks,1:03:51,3.5K views,2 years ago,https://www.youtube.com/watch?v=ZqjBPYX_2bk,https://i.ytimg.com/vi/ZqjBPYX_2bk/hqdefault.jpg
GATE PYQ-15 | GATE2000 | Structures and Pointers | GeeksforGeeks,2:15,942 views,2 years ago,https://www.youtube.com/watch?v=ERIUDPzcl94,https://i.ytimg.com/vi/ERIUDPzcl94/hqdefault.jpg
Remove duplicates from an unsorted linked list. (More methods) | GeeksforGeeks,15:33,5.6K views,2 years ago,https://www.youtube.com/watch?v=0_mn2NSEYKg,https://i.ytimg.com/vi/0_mn2NSEYKg/hqdefault.jpg
"Sort a linked list of 0s, 1s and 2s by changing links. | GeeksforGeeks",15:24,4K views,2 years ago,https://www.youtube.com/watch?v=JKYflBRNZnQ,https://i.ytimg.com/vi/JKYflBRNZnQ/hqdefault.jpg
"Sort a linked list of 0s, 1s and 2s by changing data. | GeeksforGeeks",13:31,1.6K views,2 years ago,https://www.youtube.com/watch?v=NhYYbTbN2-w,https://i.ytimg.com/vi/NhYYbTbN2-w/hqdefault.jpg
Remove duplicate elements from an unsorted Linked List | GeeksforGeeks,14:22,18K views,2 years ago,https://www.youtube.com/watch?v=WVV1qY--oI4,https://i.ytimg.com/vi/WVV1qY--oI4/hqdefault.jpg
Workshop on Full Stack Development | React and Spring Boot | GeeksforGeeks,59:05,5.2K views,Streamed 2 years ago,https://www.youtube.com/watch?v=gxtZlPj-EoU,https://i.ytimg.com/vi/gxtZlPj-EoU/hqdefault.jpg
Remove duplicates from a sorted Linked List | GeeksforGeeks,11:08,8.2K views,2 years ago,https://www.youtube.com/watch?v=B8qTwaYBN1M,https://i.ytimg.com/vi/B8qTwaYBN1M/hqdefault.jpg
Count number of nodes in a Linked List | GeeksforGeeks,13:20,7K views,2 years ago,https://www.youtube.com/watch?v=ikrbSW9sVMU,https://i.ytimg.com/vi/ikrbSW9sVMU/hqdefault.jpg
Implement Stack using Queues | GeeksforGeeks,20:55,14K views,2 years ago,https://www.youtube.com/watch?v=nh1GCPB4j6g,https://i.ytimg.com/vi/nh1GCPB4j6g/hqdefault.jpg
Implement stack using Linked List | GeeksforGeeks,23:27,18K views,2 years ago,https://www.youtube.com/watch?v=Ebq7QUPaU7I,https://i.ytimg.com/vi/Ebq7QUPaU7I/hqdefault.jpg
Delete middle element of the stack | GeeksforGeeks,14:07,9.1K views,2 years ago,https://www.youtube.com/watch?v=mxrBibfna7A,https://i.ytimg.com/vi/mxrBibfna7A/hqdefault.jpg
GATE PYQ-14 | GATE2018 | Structures | GeeksforGeeks,3:21,925 views,2 years ago,https://www.youtube.com/watch?v=CHcendjgNs4,https://i.ytimg.com/vi/CHcendjgNs4/hqdefault.jpg
Introductory webinar for AI/ML career opportunities | Seminar GeeksforGeeks,59:41,3.8K views,Streamed 2 years ago,https://www.youtube.com/watch?v=HpFhArbDCIg,https://i.ytimg.com/vi/HpFhArbDCIg/hqdefault.jpg
How to earn while studying in college| Seminar GeeksforGeeks,1:05:31,10K views,Streamed 2 years ago,https://www.youtube.com/watch?v=m0y7Y_iVYdg,https://i.ytimg.com/vi/m0y7Y_iVYdg/hqdefault.jpg
System Design  | Seminar GeeksforGeeks,1:00:36,4.4K views,Streamed 2 years ago,https://www.youtube.com/watch?v=kAqeZw89-hM,https://i.ytimg.com/vi/kAqeZw89-hM/hqdefault.jpg
How to prepare effectively for the FAANG companies while working | Seminar GeeksforGeeks,57:21,14K views,Streamed 2 years ago,https://www.youtube.com/watch?v=rZMDhbseTMc,https://i.ytimg.com/vi/rZMDhbseTMc/hqdefault.jpg
How to start Competitive programming | Learn from an ICPC Asia Finalist| Seminar GeeksforGeeks,51:25,16K views,Streamed 2 years ago,https://www.youtube.com/watch?v=RVk1U7ap2cw,https://i.ytimg.com/vi/RVk1U7ap2cw/hqdefault.jpg
How to crack internships in FAANG companies like Google | Seminar GeeksforGeeks,51:11,7.8K views,Streamed 2 years ago,https://www.youtube.com/watch?v=zgwMq8KOWPc,https://i.ytimg.com/vi/zgwMq8KOWPc/hqdefault.jpg
Smallest positive number missing from an unsorted array | GeeksforGeeks,36:52,17K views,2 years ago,https://www.youtube.com/watch?v=_OAFHDVihjo,https://i.ytimg.com/vi/_OAFHDVihjo/hqdefault.jpg
How candidates in the US prepare for placements and H1B visa | Seminar GeeksforGeeks,47:26,3K views,Streamed 2 years ago,https://www.youtube.com/watch?v=hZaOpHAPigw,https://i.ytimg.com/vi/hZaOpHAPigw/hqdefault.jpg
Women who code | Seminar GeeksforGeeks,50:31,3.8K views,Streamed 2 years ago,https://www.youtube.com/watch?v=KgQaQeAE9UY,https://i.ytimg.com/vi/KgQaQeAE9UY/hqdefault.jpg
Introduction to Cybersecurity and ethical hacking | Seminar GeeksforGeeks,1:00:26,6.3K views,Streamed 2 years ago,https://www.youtube.com/watch?v=Q7f4N_f-jqc,https://i.ytimg.com/vi/Q7f4N_f-jqc/hqdefault.jpg
"Guess the Output 64 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",3:45,3.3K views,2 years ago,https://www.youtube.com/watch?v=n57jRsppCoc,https://i.ytimg.com/vi/n57jRsppCoc/hqdefault.jpg
Pascal Triangle | GeeksforGeeks,14:17,10K views,2 years ago,https://www.youtube.com/watch?v=GJ06cufKwm8,https://i.ytimg.com/vi/GJ06cufKwm8/hqdefault.jpg
Max Product Subarray | GeeksforGeeks,10:33,21K views,2 years ago,https://www.youtube.com/watch?v=keVevSvaDKo,https://i.ytimg.com/vi/keVevSvaDKo/hqdefault.jpg
Introductions to Data Structures and Algorithms |  Live Workshop by GeeksforGeeks - Day 2,1:05:50,14K views,Streamed 2 years ago,https://www.youtube.com/watch?v=PqqNMJHCmiE,https://i.ytimg.com/vi/PqqNMJHCmiE/hqdefault.jpg
Introductions to Data Structures and Algorithms |  Live Workshop by GeeksforGeeks - Day 1,1:24:10,30K views,Streamed 2 years ago,https://www.youtube.com/watch?v=sTnm5jvjgjM,https://i.ytimg.com/vi/sTnm5jvjgjM/hqdefault.jpg
Boolean Matrix | GeeksforGeeks,13:50,7.1K views,2 years ago,https://www.youtube.com/watch?v=UDWrv63bOXw,https://i.ytimg.com/vi/UDWrv63bOXw/hqdefault.jpg
Rearranging positive and negative values in an array | GeeksforGeeks,12:44,25K views,2 years ago,https://www.youtube.com/watch?v=y3aYY4B97jI,https://i.ytimg.com/vi/y3aYY4B97jI/hqdefault.jpg
GATE PYQ-13 | GATE2017 | Strings | GeeksforGeeks,4:26,919 views,2 years ago,https://www.youtube.com/watch?v=V_zzAEFOolA,https://i.ytimg.com/vi/V_zzAEFOolA/hqdefault.jpg
A Google engineer speaks about getting into product based companies. | GeeksforGeeks,56:36,8.1K views,Streamed 2 years ago,https://www.youtube.com/watch?v=50OMKtm1B6E,https://i.ytimg.com/vi/50OMKtm1B6E/hqdefault.jpg
"Guess the Output 63 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",3:15,3.1K views,2 years ago,https://www.youtube.com/watch?v=9ttIDXs6RYI,https://i.ytimg.com/vi/9ttIDXs6RYI/hqdefault.jpg
GATE PYQ-12 | GATE2018 | Strings | GeeksforGeeks,8:58,797 views,2 years ago,https://www.youtube.com/watch?v=A3V1-uaF7Ko,https://i.ytimg.com/vi/A3V1-uaF7Ko/hqdefault.jpg
Print given sentence into its equivalent ASCII characters | GeeksforGeeks,3:04,1.4K views,2 years ago,https://www.youtube.com/watch?v=J8WGtK7I-vI,https://i.ytimg.com/vi/J8WGtK7I-vI/hqdefault.jpg
Remove all characters  other than alphabets in a string. | GeeksforGeeks,3:32,4.2K views,2 years ago,https://www.youtube.com/watch?v=xVe9qqjbSL4,https://i.ytimg.com/vi/xVe9qqjbSL4/hqdefault.jpg
How should Non CS/IT students prepare for SDE interviews?,1:06:03,7.7K views,Streamed 2 years ago,https://www.youtube.com/watch?v=fgxlu_9A7UM,https://i.ytimg.com/vi/fgxlu_9A7UM/hqdefault.jpg
"Guess the Output 62 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",5:34,3.3K views,2 years ago,https://www.youtube.com/watch?v=oi-eECepJjg,https://i.ytimg.com/vi/oi-eECepJjg/hqdefault.jpg
GATE PYQ-11 | GATE2015 | Strings | GeeksforGeeks,6:30,877 views,2 years ago,https://www.youtube.com/watch?v=dgjJTAJ34N8,https://i.ytimg.com/vi/dgjJTAJ34N8/hqdefault.jpg
Program to find the initials of a name | GeeksforGeeks,2:44,5.3K views,2 years ago,https://www.youtube.com/watch?v=hfhTe31LfrU,https://i.ytimg.com/vi/hfhTe31LfrU/hqdefault.jpg
"Guess the Output 61 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",5:00,2.8K views,2 years ago,https://www.youtube.com/watch?v=o1q6Vy1VfbE,https://i.ytimg.com/vi/o1q6Vy1VfbE/hqdefault.jpg
GATE PYQ-9 | GATE2011 | Strings | GeeksforGeeks,4:18,803 views,2 years ago,https://www.youtube.com/watch?v=7KI6ocuV0ac,https://i.ytimg.com/vi/7KI6ocuV0ac/hqdefault.jpg
Program for length of a string using recursion | GeeksforGeeks,2:13,4.3K views,2 years ago,https://www.youtube.com/watch?v=XXEMcCtSpRM,https://i.ytimg.com/vi/XXEMcCtSpRM/hqdefault.jpg
"Guess the Output 60 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",5:37,3.1K views,2 years ago,https://www.youtube.com/watch?v=LetARqwhvTs,https://i.ytimg.com/vi/LetARqwhvTs/hqdefault.jpg
Perfect Square String | GeeksforGeeks,2:47,1.5K views,2 years ago,https://www.youtube.com/watch?v=jOM9Pcr5mJM,https://i.ytimg.com/vi/jOM9Pcr5mJM/hqdefault.jpg
"Guess the Output 59 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",5:57,2.7K views,2 years ago,https://www.youtube.com/watch?v=kq-6VWdO5uA,https://i.ytimg.com/vi/kq-6VWdO5uA/hqdefault.jpg
GATE PYQ-9 | GATE2004 | Strings | GeeksforGeeks,4:15,901 views,2 years ago,https://www.youtube.com/watch?v=hOXiBcjz2dk,https://i.ytimg.com/vi/hOXiBcjz2dk/hqdefault.jpg
Number of substrings of a string | GeeksforGeeks,2:22,4.5K views,2 years ago,https://www.youtube.com/watch?v=9QxJo-g0cMA,https://i.ytimg.com/vi/9QxJo-g0cMA/hqdefault.jpg
Land your dream job with Competitive programming,59:57,9.9K views,Streamed 2 years ago,https://www.youtube.com/watch?v=55DZlPrfTE4,https://i.ytimg.com/vi/55DZlPrfTE4/hqdefault.jpg
"Guess the Output 58 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",2:54,2.6K views,2 years ago,https://www.youtube.com/watch?v=VuprD6UuvXw,https://i.ytimg.com/vi/VuprD6UuvXw/hqdefault.jpg
C++ STL Course | Demo Video | GeeksforGeeks,6:06,11K views,2 years ago,https://www.youtube.com/watch?v=b5cfHPZ_WDg,https://i.ytimg.com/vi/b5cfHPZ_WDg/hqdefault.jpg
Latin Alphabet Cipher I GeeksforGeeks,2:42,1.3K views,2 years ago,https://www.youtube.com/watch?v=OaLzvCGEPQU,https://i.ytimg.com/vi/OaLzvCGEPQU/hqdefault.jpg
GATE PYQ-8 | GATE2006 | Pointers and Functions | GeeksforGeeks,8:25,898 views,2 years ago,https://www.youtube.com/watch?v=HuGVM12WrzQ,https://i.ytimg.com/vi/HuGVM12WrzQ/hqdefault.jpg
"Guess the Output 57 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",3:27,2.8K views,2 years ago,https://www.youtube.com/watch?v=n14q9ORayE4,https://i.ytimg.com/vi/n14q9ORayE4/hqdefault.jpg
Maximum sum Subarray | Dynamic Programming | GeeksforGeeks,10:36,3.6K views,2 years ago,https://www.youtube.com/watch?v=N2kMyp0GLzU,https://i.ytimg.com/vi/N2kMyp0GLzU/hqdefault.jpg
Frequency of a substring in a string | GeeksforGeeks,2:49,4.2K views,2 years ago,https://www.youtube.com/watch?v=agteFWnjJ-0,https://i.ytimg.com/vi/agteFWnjJ-0/hqdefault.jpg
"Guess the Output 56 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",3:13,2.8K views,2 years ago,https://www.youtube.com/watch?v=ocI4BKp-aO8,https://i.ytimg.com/vi/ocI4BKp-aO8/hqdefault.jpg
GATE PYQ-7 | GATE2016 | Recursion | GeeksforGeeks,6:21,880 views,2 years ago,https://www.youtube.com/watch?v=uqJDZJwxIVc,https://i.ytimg.com/vi/uqJDZJwxIVc/hqdefault.jpg
First uppercase letter in a string | GeeksforGeeks,2:04,1.9K views,2 years ago,https://www.youtube.com/watch?v=grIL_yqEbNw,https://i.ytimg.com/vi/grIL_yqEbNw/hqdefault.jpg
"Guess the Output 55 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",2:44,2.7K views,2 years ago,https://www.youtube.com/watch?v=bhqMzEvbAFA,https://i.ytimg.com/vi/bhqMzEvbAFA/hqdefault.jpg
Skip the work | Competitive Programming | GeeksforGeeks,14:46,5.8K views,2 years ago,https://www.youtube.com/watch?v=vOMkmStTJgE,https://i.ytimg.com/vi/vOMkmStTJgE/hqdefault.jpg
Find a string in lexicographic order which is in between two given string | GeeksforGeeks,3:00,6.4K views,2 years ago,https://www.youtube.com/watch?v=XVDyj0eYQKU,https://i.ytimg.com/vi/XVDyj0eYQKU/hqdefault.jpg
GATE PYQ-6 | GATE2014 | Recursion | GeeksforGeeks,4:17,1.1K views,2 years ago,https://www.youtube.com/watch?v=VMl_ghULjuk,https://i.ytimg.com/vi/VMl_ghULjuk/hqdefault.jpg
Linux Tutorials | Redirection - The three standard files in Linux | GeeksforGeeks,9:28,4.5K views,2 years ago,https://www.youtube.com/watch?v=SP0gDpamofY,https://i.ytimg.com/vi/SP0gDpamofY/hqdefault.jpg
Convert a string to Hexadecimal ASCII values | GeeksforGeeks,3:04,8.5K views,2 years ago,https://www.youtube.com/watch?v=XAAu_Yr6vEQ,https://i.ytimg.com/vi/XAAu_Yr6vEQ/hqdefault.jpg
"Guess the Output 54 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",3:59,3.4K views,2 years ago,https://www.youtube.com/watch?v=S8k-O-PXdxQ,https://i.ytimg.com/vi/S8k-O-PXdxQ/hqdefault.jpg
Amazon's Reach the Score Problem | Competitive Programming |  GeeksforGeeks,17:32,4.3K views,2 years ago,https://www.youtube.com/watch?v=RsmXspXxUN0,https://i.ytimg.com/vi/RsmXspXxUN0/hqdefault.jpg
GATE PYQ-5 | GATE2016 | Dynamic Scoping | GeeksforGeeks,8:16,999 views,2 years ago,https://www.youtube.com/watch?v=G-zmBqDYBuY,https://i.ytimg.com/vi/G-zmBqDYBuY/hqdefault.jpg
Linux Tutorials | Command Substitution and Shell Aliasing | GeeksforGeeks,8:43,4K views,2 years ago,https://www.youtube.com/watch?v=rTAKKboE-0M,https://i.ytimg.com/vi/rTAKKboE-0M/hqdefault.jpg
Check if a string is a substring of another | GeeksforGeeks,2:20,16K views,2 years ago,https://www.youtube.com/watch?v=Up2AnlAC7EI,https://i.ytimg.com/vi/Up2AnlAC7EI/hqdefault.jpg
DSA Self Paced Course | GeeksforGeeks,1:06,116K views,2 years ago,https://www.youtube.com/watch?v=vG2PNdI8axo,https://i.ytimg.com/vi/vG2PNdI8axo/hqdefault.jpg
"Guess the Output 53 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",4:19,3K views,2 years ago,https://www.youtube.com/watch?v=MrCU37I4zH4,https://i.ytimg.com/vi/MrCU37I4zH4/hqdefault.jpg
Hexadecimal to Decimal Conversion | GeeksforGeeks,6:19,5.5K views,2 years ago,https://www.youtube.com/watch?v=lbzHXvP9Jmg,https://i.ytimg.com/vi/lbzHXvP9Jmg/hqdefault.jpg
Walmart's Unique Paths | Dynamic Programming | Competitive Programming | GeeksforGeeks,15:22,2.2K views,2 years ago,https://www.youtube.com/watch?v=DSjOImQ5g0U,https://i.ytimg.com/vi/DSjOImQ5g0U/hqdefault.jpg
Linux Tutorials | Wildcards and Pattern Matching | GeeksforGeeks,9:20,8K views,2 years ago,https://www.youtube.com/watch?v=LH4eF75Z_7U,https://i.ytimg.com/vi/LH4eF75Z_7U/hqdefault.jpg
How to be a Python-Django Developer | Live Webinar by GeeksforGeeks,1:06:30,7K views,Streamed 2 years ago,https://www.youtube.com/watch?v=0NsBYZ0zlSI,https://i.ytimg.com/vi/0NsBYZ0zlSI/hqdefault.jpg
How to prepare for Placements during Lockdown | Webinar by GeeksforGeeks,1:29:06,9.4K views,Streamed 2 years ago,https://www.youtube.com/watch?v=p27pz8kMIVA,https://i.ytimg.com/vi/p27pz8kMIVA/hqdefault.jpg
How to be a Full Stack Developer with React & Node JS | Shashi Bhushan X Praveen | GeeksforGeeks,1:13:31,9.5K views,Streamed 2 years ago,https://www.youtube.com/watch?v=JfiKYgfxCPc,https://i.ytimg.com/vi/JfiKYgfxCPc/hqdefault.jpg
"Guess the Output 52 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",2:44,2.9K views,2 years ago,https://www.youtube.com/watch?v=CL7-2oHZJU0,https://i.ytimg.com/vi/CL7-2oHZJU0/hqdefault.jpg
Checking whether a given floating point number is even or odd.| GeeksforGeeks,2:59,1.4K views,2 years ago,https://www.youtube.com/watch?v=Dw1sfqnmcww,https://i.ytimg.com/vi/Dw1sfqnmcww/hqdefault.jpg
Google's Power House Challenge | Competitive Programming | GeeksforGeeks,16:11,9.2K views,2 years ago,https://www.youtube.com/watch?v=fS1blgP0K98,https://i.ytimg.com/vi/fS1blgP0K98/hqdefault.jpg
Linux Tutorials | Changing Permissions | GeeksforGeeks,7:57,4.2K views,2 years ago,https://www.youtube.com/watch?v=RWReI80utd4,https://i.ytimg.com/vi/RWReI80utd4/hqdefault.jpg
"Guess the Output 51 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",3:00,3.2K views,2 years ago,https://www.youtube.com/watch?v=IAwH1MTm6g4,https://i.ytimg.com/vi/IAwH1MTm6g4/hqdefault.jpg
Decimal to Hexadecimal Conversion | GeeksforGeeks,6:26,2.3K views,2 years ago,https://www.youtube.com/watch?v=2R7P5s8e_yA,https://i.ytimg.com/vi/2R7P5s8e_yA/hqdefault.jpg
GATE PYQ-4 | GATE2007 | Static and Dynamic Scoping | GeeksforGeeks,4:17,1.1K views,2 years ago,https://www.youtube.com/watch?v=4msLMZJyxWY,https://i.ytimg.com/vi/4msLMZJyxWY/hqdefault.jpg
Delete a node from a Linked List without Head Pointer | GeeksforGeeks,9:05,12K views,2 years ago,https://www.youtube.com/watch?v=PApPhb61QcQ,https://i.ytimg.com/vi/PApPhb61QcQ/hqdefault.jpg
Linux Tutorials | File and Directory Permissions | GeeksforGeeks,12:01,1.9K views,2 years ago,https://www.youtube.com/watch?v=o6lbSlGI3qc,https://i.ytimg.com/vi/o6lbSlGI3qc/hqdefault.jpg
A boolean array puzzle | Bit Algorithms | GeeksforGeeks,2:52,1.4K views,2 years ago,https://www.youtube.com/watch?v=0ouXUmMThmU,https://i.ytimg.com/vi/0ouXUmMThmU/hqdefault.jpg
"Guess the Output 50 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",3:14,3.1K views,2 years ago,https://www.youtube.com/watch?v=Xy37ZYSkzqE,https://i.ytimg.com/vi/Xy37ZYSkzqE/hqdefault.jpg
Find middle element in a Linked List | GeeksforGeeks,9:18,15K views,2 years ago,https://www.youtube.com/watch?v=vxVqi9Q54Dc,https://i.ytimg.com/vi/vxVqi9Q54Dc/hqdefault.jpg
C++ code to find LCM of two numbers | Geeksforgeeks,2:43,9.1K views,2 years ago,https://www.youtube.com/watch?v=anSfYgbo694,https://i.ytimg.com/vi/anSfYgbo694/hqdefault.jpg
Making of the Geeks Summer Carnival Logo - Timelapse | GeeksforGeeks,2:54,809 views,2 years ago,https://www.youtube.com/watch?v=HS1dFAfiuxw,https://i.ytimg.com/vi/HS1dFAfiuxw/hqdefault.jpg
GATE PYQ-3 | GATE2008 | Pointers | GeeksforGeeks,6:28,1K views,2 years ago,https://www.youtube.com/watch?v=wooN1PFxcvA,https://i.ytimg.com/vi/wooN1PFxcvA/hqdefault.jpg
Linux Tutorials | Compressing and Archiving Files in Linux | tar and zip commands | GeeksforGeeks,7:08,14K views,2 years ago,https://www.youtube.com/watch?v=KucqplDh7LI,https://i.ytimg.com/vi/KucqplDh7LI/hqdefault.jpg
"Guess the Output 49 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",5:38,2.9K views,2 years ago,https://www.youtube.com/watch?v=uj7syAJEnGE,https://i.ytimg.com/vi/uj7syAJEnGE/hqdefault.jpg
Remove punctuations from a given string | GeeksforGeeks,6:11,5.3K views,2 years ago,https://www.youtube.com/watch?v=PSCla4rZkjE,https://i.ytimg.com/vi/PSCla4rZkjE/hqdefault.jpg
Height of a Binary Tree | Competitive Programming | GeeksforGeeks,14:38,4.5K views,2 years ago,https://www.youtube.com/watch?v=LtF34XIId5c,https://i.ytimg.com/vi/LtF34XIId5c/hqdefault.jpg
"""Getting into top tech companies like Amazon, Directi from a 3rd Tier College """,1:05:56,7.2K views,Streamed 2 years ago,https://www.youtube.com/watch?v=O2-43cu_8PM,https://i.ytimg.com/vi/O2-43cu_8PM/hqdefault.jpg
